Session,Electrode,Tactilo,Mean Amplitude,Condition,Dates
2,Fz,2,4.026639906953492,Target,17.11.2020
2,Fc1,2,4.714704012806049,Target,17.11.2020
2,Fc2,2,4.493708862722471,Target,17.11.2020
2,C3,2,4.362939898949284,Target,17.11.2020
2,Cz,2,5.379355466738798,Target,17.11.2020
2,C4,2,3.997373209704084,Target,17.11.2020
2,Pz,2,3.162779931937087,Target,17.11.2020
2,Fz,3,2.026298296532288,Target,17.11.2020
2,Fc1,3,1.027874069196071,Target,17.11.2020
2,Fc2,3,3.0685939686215127,Target,17.11.2020
2,C3,3,0.0355719181724362,Target,17.11.2020
2,Cz,3,2.632327339665431,Target,17.11.2020
2,C4,3,2.8647844034686183,Target,17.11.2020
2,Pz,3,0.8734275834688847,Target,17.11.2020
2,Fz,4,2.8292481188204244,Target,17.11.2020
2,Fc1,4,4.002184766496431,Target,17.11.2020
2,Fc2,4,2.568043826334739,Target,17.11.2020
2,C3,4,3.6888838059423454,Target,17.11.2020
2,Cz,4,3.392834405631649,Target,17.11.2020
2,C4,4,1.998319171549222,Target,17.11.2020
2,Pz,4,1.5109124576475614,Target,17.11.2020
2,Fz,5,2.635840815025236,Target,17.11.2020
2,Fc1,5,2.420096475715396,Target,17.11.2020
2,Fc2,5,2.893798311544694,Target,17.11.2020
2,C3,5,1.302614653517752,Target,17.11.2020
2,Cz,5,2.82418147944891,Target,17.11.2020
2,C4,5,2.2141310917058448,Target,17.11.2020
2,Pz,5,1.2838602107286905,Target,17.11.2020
2,Fz,6,0.2564582158855215,Target,17.11.2020
2,Fc1,6,-0.0357898015995419,Target,17.11.2020
2,Fc2,6,0.2628994926777829,Target,17.11.2020
2,C3,6,-0.0287966981044013,Target,17.11.2020
2,Cz,6,0.6321711697200422,Target,17.11.2020
2,C4,6,-0.0326823556770156,Target,17.11.2020
2,Pz,6,-0.0232650175421846,Target,17.11.2020
2,Fz,1,-1.5135458071461734,nonTarget,17.11.2020
2,Fc1,1,-2.2466695350453367,nonTarget,17.11.2020
2,Fc2,1,-1.1912927403815012,nonTarget,17.11.2020
2,C3,1,-2.2129987442344508,nonTarget,17.11.2020
2,Cz,1,-1.9689225362795737,nonTarget,17.11.2020
2,C4,1,-1.4026714134397666,nonTarget,17.11.2020
2,Pz,1,-1.4891191702513662,nonTarget,17.11.2020
2,Fz,2,-0.3597871573349351,nonTarget,17.11.2020
2,Fc1,2,0.7962743298630852,nonTarget,17.11.2020
2,Fc2,2,-0.3186108344920721,nonTarget,17.11.2020
2,C3,2,1.539513337890142,nonTarget,17.11.2020
2,Cz,2,0.4866925224816237,nonTarget,17.11.2020
2,C4,2,-0.0043719717131308,nonTarget,17.11.2020
2,Pz,2,0.7447720528184789,nonTarget,17.11.2020
2,Fz,3,0.7626308615064761,nonTarget,17.11.2020
2,Fc1,3,-0.2519099033807663,nonTarget,17.11.2020
2,Fc2,3,0.3958399754618056,nonTarget,17.11.2020
2,C3,3,-0.1934773509892364,nonTarget,17.11.2020
2,Cz,3,-0.0955276852276756,nonTarget,17.11.2020
2,C4,3,-0.1760974041598345,nonTarget,17.11.2020
2,Pz,3,-0.2193623378447877,nonTarget,17.11.2020
2,Fz,4,0.7761515049553398,nonTarget,17.11.2020
2,Fc1,4,0.933563887000143,nonTarget,17.11.2020
2,Fc2,4,0.0963348013686571,nonTarget,17.11.2020
2,C3,4,0.7273342721463545,nonTarget,17.11.2020
2,Cz,4,0.1629821361522051,nonTarget,17.11.2020
2,C4,4,-0.1795158559111512,nonTarget,17.11.2020
2,Pz,4,-0.1661134533387924,nonTarget,17.11.2020
2,Fz,5,1.2684542611764371,nonTarget,17.11.2020
2,Fc1,5,1.170967189473742,nonTarget,17.11.2020
2,Fc2,5,0.7421618526893697,nonTarget,17.11.2020
2,C3,5,1.1507688961909512,nonTarget,17.11.2020
2,Cz,5,0.4354936541438671,nonTarget,17.11.2020
2,C4,5,0.2626851718175756,nonTarget,17.11.2020
2,Pz,5,0.1587509439952725,nonTarget,17.11.2020
2,Fz,6,0.7978793687589406,nonTarget,17.11.2020
2,Fc1,6,0.9877340673162558,nonTarget,17.11.2020
2,Fc2,6,0.4708266848157157,nonTarget,17.11.2020
2,C3,6,0.4944399487133279,nonTarget,17.11.2020
2,Cz,6,0.268968155827912,nonTarget,17.11.2020
2,C4,6,0.7869773770072195,nonTarget,17.11.2020
2,Pz,6,-0.3399785537907147,nonTarget,17.11.2020
3,Fz,1,0.1154234019769524,Target,19.11.2020
3,Fc1,1,0.3764828508908162,Target,19.11.2020
3,Fc2,1,1.2765469982483892,Target,19.11.2020
3,C3,1,-1.029248803540959,Target,19.11.2020
3,Cz,1,0.8359579479206682,Target,19.11.2020
3,C4,1,1.6623033103653035,Target,19.11.2020
3,Pz,1,0.4388486672166836,Target,19.11.2020
3,Fz,2,6.545520363631566,Target,19.11.2020
3,Fc1,2,6.483148434249079,Target,19.11.2020
3,Fc2,2,5.4429039032060125,Target,19.11.2020
3,C3,2,5.417319102802455,Target,19.11.2020
3,Cz,2,4.433502910429857,Target,19.11.2020
3,C4,2,3.372866962056312,Target,19.11.2020
3,Pz,2,2.9478365624785225,Target,19.11.2020
3,Fz,3,0.8534835834294467,Target,19.11.2020
3,Fc1,3,0.7040645989384164,Target,19.11.2020
3,Fc2,3,1.4381073820474093,Target,19.11.2020
3,C3,3,-0.131835728108194,Target,19.11.2020
3,Cz,3,0.5666791518861947,Target,19.11.2020
3,C4,3,1.6953325426683343,Target,19.11.2020
3,Pz,3,1.1096301979015857,Target,19.11.2020
3,Fz,4,-1.1274480422608026,Target,19.11.2020
3,Fc1,4,0.4525860437335507,Target,19.11.2020
3,Fc2,4,0.8167698840227369,Target,19.11.2020
3,C3,4,0.5565735823694941,Target,19.11.2020
3,Cz,4,1.3813589807452238,Target,19.11.2020
3,C4,4,0.7798693252010331,Target,19.11.2020
3,Pz,4,0.2476683205153615,Target,19.11.2020
3,Fz,5,1.2248153951778198,Target,19.11.2020
3,Fc1,5,0.5063270954550174,Target,19.11.2020
3,Fc2,5,1.362609166438582,Target,19.11.2020
3,C3,5,0.3855904008730003,Target,19.11.2020
3,Cz,5,1.7954723199185862,Target,19.11.2020
3,C4,5,1.217662740492875,Target,19.11.2020
3,Pz,5,-0.1801808170342074,Target,19.11.2020
3,Fz,6,0.1976695378443312,Target,19.11.2020
3,Fc1,6,1.2891687170523718,Target,19.11.2020
3,Fc2,6,1.1951711789234714,Target,19.11.2020
3,C3,6,1.5478452778372538,Target,19.11.2020
3,Cz,6,2.4832059637565376,Target,19.11.2020
3,C4,6,1.0241968586482015,Target,19.11.2020
3,Pz,6,0.3906786058330742,Target,19.11.2020
3,Fz,1,-1.5249735677816272,nonTarget,19.11.2020
3,Fc1,1,-1.4050563788700852,nonTarget,19.11.2020
3,Fc2,1,-1.411408721582232,nonTarget,19.11.2020
3,C3,1,-1.0772692010976863,nonTarget,19.11.2020
3,Cz,1,-1.0191107854427544,nonTarget,19.11.2020
3,C4,1,-0.8333941017927172,nonTarget,19.11.2020
3,Pz,1,-0.4498341039655604,nonTarget,19.11.2020
3,Fz,2,0.4545488352089141,nonTarget,19.11.2020
3,Fc1,2,0.889004226891581,nonTarget,19.11.2020
3,Fc2,2,-0.0853213928503703,nonTarget,19.11.2020
3,C3,2,1.1847602272287827,nonTarget,19.11.2020
3,Cz,2,0.3913180347961877,nonTarget,19.11.2020
3,C4,2,-0.2681940841028319,nonTarget,19.11.2020
3,Pz,2,0.3721215343806204,nonTarget,19.11.2020
3,Fz,3,-0.1519306790968629,nonTarget,19.11.2020
3,Fc1,3,-0.2398066042598934,nonTarget,19.11.2020
3,Fc2,3,0.030683053971459,nonTarget,19.11.2020
3,C3,3,-0.3029709606456937,nonTarget,19.11.2020
3,Cz,3,-0.1057701490065051,nonTarget,19.11.2020
3,C4,3,0.0308109386414744,nonTarget,19.11.2020
3,Pz,3,0.0084696650695844,nonTarget,19.11.2020
3,Fz,4,-1.1834223592102435,nonTarget,19.11.2020
3,Fc1,4,-1.365048178014998,nonTarget,19.11.2020
3,Fc2,4,-0.8922369847522507,nonTarget,19.11.2020
3,C3,4,-1.6110800832074537,nonTarget,19.11.2020
3,Cz,4,-1.6428733404710034,nonTarget,19.11.2020
3,C4,4,-0.8933643860651894,nonTarget,19.11.2020
3,Pz,4,-2.090684271697059,nonTarget,19.11.2020
3,Fz,5,0.3039339236353477,nonTarget,19.11.2020
3,Fc1,5,-0.0163424745606817,nonTarget,19.11.2020
3,Fc2,5,0.350131040562873,nonTarget,19.11.2020
3,C3,5,-0.2401029692050597,nonTarget,19.11.2020
3,Cz,5,-0.2547816702213106,nonTarget,19.11.2020
3,C4,5,0.1416962668202128,nonTarget,19.11.2020
3,Pz,5,-0.0800680828822383,nonTarget,19.11.2020
3,Fz,6,0.3313975672395798,nonTarget,19.11.2020
3,Fc1,6,0.3833194868119786,nonTarget,19.11.2020
3,Fc2,6,0.0460376879865055,nonTarget,19.11.2020
3,C3,6,0.575809929848502,nonTarget,19.11.2020
3,Cz,6,0.2190667676486575,nonTarget,19.11.2020
3,C4,6,-0.1337078004401532,nonTarget,19.11.2020
3,Pz,6,-0.1135415670227315,nonTarget,19.11.2020
5,Fz,1,-0.3065780649704148,Target,21.11.2020
5,Fc1,1,0.8540330760702601,Target,21.11.2020
5,Fc2,1,1.274500154301634,Target,21.11.2020
5,C3,1,0.7916368737367603,Target,21.11.2020
5,Cz,1,2.3800596999244843,Target,21.11.2020
5,C4,1,2.118753035469904,Target,21.11.2020
5,Pz,1,1.276787668998839,Target,21.11.2020
5,Fz,2,1.0594725951654511,Target,21.11.2020
5,Fc1,2,-1.2121102147364011,Target,21.11.2020
5,Fc2,2,0.8851813569834672,Target,21.11.2020
5,C3,2,1.5449678542432663,Target,21.11.2020
5,Cz,2,1.7375669988248217,Target,21.11.2020
5,C4,2,0.9526832234924728,Target,21.11.2020
5,Pz,2,0.1801751113845885,Target,21.11.2020
5,Fz,3,1.277553666560156,Target,21.11.2020
5,Fc1,3,1.9722249293570615,Target,21.11.2020
5,Fc2,3,0.9654475515318902,Target,21.11.2020
5,C3,3,1.0618224832900518,Target,21.11.2020
5,Cz,3,2.1780252116246266,Target,21.11.2020
5,C4,3,1.5280953242099171,Target,21.11.2020
5,Pz,3,-0.0591047243075333,Target,21.11.2020
5,Fz,4,4.441044689110637,Target,21.11.2020
5,Fc1,4,4.783531040754093,Target,21.11.2020
5,Fc2,4,4.111648617400334,Target,21.11.2020
5,C3,4,2.464413517644523,Target,21.11.2020
5,Cz,4,3.2731888322734086,Target,21.11.2020
5,C4,4,2.7984716266824314,Target,21.11.2020
5,Pz,4,1.01709830684523,Target,21.11.2020
5,Fz,5,1.5054809809651042,Target,21.11.2020
5,Fc1,5,2.6981339423740245,Target,21.11.2020
5,Fc2,5,1.7802816825690213,Target,21.11.2020
5,C3,5,-0.2019816117539359,Target,21.11.2020
5,Cz,5,-0.1011742478520253,Target,21.11.2020
5,C4,5,0.7364266083991501,Target,21.11.2020
5,Pz,5,-0.8832394248834537,Target,21.11.2020
5,Fz,6,-1.4692280091324983,Target,21.11.2020
5,Fc1,6,-2.4108701586683816,Target,21.11.2020
5,Fc2,6,-1.4510903600079843,Target,21.11.2020
5,C3,6,-1.8099640498962413,Target,21.11.2020
5,Cz,6,-2.253369481918912,Target,21.11.2020
5,C4,6,-0.9177503429314204,Target,21.11.2020
5,Pz,6,-2.127839067558264,Target,21.11.2020
5,Fz,1,1.0742066684487082,nonTarget,21.11.2020
5,Fc1,1,1.234568247281589,nonTarget,21.11.2020
5,Fc2,1,1.0381152002206355,nonTarget,21.11.2020
5,C3,1,-0.495224048893566,nonTarget,21.11.2020
5,Cz,1,-0.038973814959881,nonTarget,21.11.2020
5,C4,1,0.6074831862874613,nonTarget,21.11.2020
5,Pz,1,-0.510432250728464,nonTarget,21.11.2020
5,Fz,2,1.1437544631053955,nonTarget,21.11.2020
5,Fc1,2,0.2924812885342751,nonTarget,21.11.2020
5,Fc2,2,0.490814037364701,nonTarget,21.11.2020
5,C3,2,0.8687951978122055,nonTarget,21.11.2020
5,Cz,2,0.7653044121732017,nonTarget,21.11.2020
5,C4,2,-0.1296281424911823,nonTarget,21.11.2020
5,Pz,2,0.4003339446892889,nonTarget,21.11.2020
5,Fz,3,0.499721070863627,nonTarget,21.11.2020
5,Fc1,3,-0.0015004459822391,nonTarget,21.11.2020
5,Fc2,3,-0.2731762409815333,nonTarget,21.11.2020
5,C3,3,1.04711182792775,nonTarget,21.11.2020
5,Cz,3,-0.225063099366352,nonTarget,21.11.2020
5,C4,3,-0.389894493840258,nonTarget,21.11.2020
5,Pz,3,-0.0560368777864558,nonTarget,21.11.2020
5,Fz,4,-0.6444835009254491,nonTarget,21.11.2020
5,Fc1,4,-0.2428340163821453,nonTarget,21.11.2020
5,Fc2,4,-0.4160268073299901,nonTarget,21.11.2020
5,C3,4,-0.4753553273689413,nonTarget,21.11.2020
5,Cz,4,-0.7154468113860407,nonTarget,21.11.2020
5,C4,4,-0.5363139598847617,nonTarget,21.11.2020
5,Pz,4,-0.9219959677000474,nonTarget,21.11.2020
5,Fz,5,0.9497101175047749,nonTarget,21.11.2020
5,Fc1,5,0.8872915390310323,nonTarget,21.11.2020
5,Fc2,5,0.37834202960118,nonTarget,21.11.2020
5,C3,5,0.0846051283319068,nonTarget,21.11.2020
5,Cz,5,0.2829205469825396,nonTarget,21.11.2020
5,C4,5,-0.1109103366142404,nonTarget,21.11.2020
5,Pz,5,-0.6043952198492111,nonTarget,21.11.2020
5,Fz,6,0.0656607232751009,nonTarget,21.11.2020
5,Fc1,6,-0.1994094446829193,nonTarget,21.11.2020
5,Fc2,6,0.2474201107395268,nonTarget,21.11.2020
5,C3,6,0.072401998152776,nonTarget,21.11.2020
5,Cz,6,-0.2787762242652609,nonTarget,21.11.2020
5,C4,6,0.1683302145831149,nonTarget,21.11.2020
5,Pz,6,0.2613437613427141,nonTarget,21.11.2020
6,Fz,1,-1.65616104232243,Target,24.11.2020
6,Fc1,1,0.3898487229780545,Target,24.11.2020
6,Fc2,1,0.9063776297257128,Target,24.11.2020
6,C3,1,0.546966850322952,Target,24.11.2020
6,Cz,1,1.1055419283760943,Target,24.11.2020
6,C4,1,0.6882847075685745,Target,24.11.2020
6,Pz,1,0.3496254002758945,Target,24.11.2020
6,Fz,2,4.546959100982651,Target,24.11.2020
6,Fc1,2,4.974006518085872,Target,24.11.2020
6,Fc2,2,3.052910852382528,Target,24.11.2020
6,C3,2,4.64990474913014,Target,24.11.2020
6,Cz,2,3.413072200471692,Target,24.11.2020
6,C4,2,1.6826725284570414,Target,24.11.2020
6,Pz,2,2.239001152831197,Target,24.11.2020
6,Fz,3,0.7509697687574508,Target,24.11.2020
6,Fc1,3,0.9653447428900458,Target,24.11.2020
6,Fc2,3,1.703244250506571,Target,24.11.2020
6,C3,3,0.3682287125653264,Target,24.11.2020
6,Cz,3,0.7683222358444806,Target,24.11.2020
6,C4,3,0.8437437324039787,Target,24.11.2020
6,Pz,3,-1.2561826412220551,Target,24.11.2020
6,Fz,4,5.769656369291784,Target,24.11.2020
6,Fc1,4,5.57727315955264,Target,24.11.2020
6,Fc2,4,3.752109261280855,Target,24.11.2020
6,C3,4,4.438040595188101,Target,24.11.2020
6,Cz,4,4.129082047330263,Target,24.11.2020
6,C4,4,2.2565560028942926,Target,24.11.2020
6,Pz,4,2.2010270789653044,Target,24.11.2020
6,Fz,5,-1.3297640570157196,Target,24.11.2020
6,Fc1,5,-0.3171443261139721,Target,24.11.2020
6,Fc2,5,-0.6811060203513454,Target,24.11.2020
6,C3,5,0.5391132963694485,Target,24.11.2020
6,Cz,5,-0.1644123603604491,Target,24.11.2020
6,C4,5,-0.2490479209053359,Target,24.11.2020
6,Pz,5,0.2701531779934699,Target,24.11.2020
6,Fz,6,1.2172273321989129,Target,24.11.2020
6,Fc1,6,2.1363747646886884,Target,24.11.2020
6,Fc2,6,0.9095964943234932,Target,24.11.2020
6,C3,6,2.6384622551766066,Target,24.11.2020
6,Cz,6,1.6867726333492108,Target,24.11.2020
6,C4,6,-0.3537373294815086,Target,24.11.2020
6,Pz,6,1.0425498731724234,Target,24.11.2020
6,Fz,1,-1.3959002951216664,nonTarget,24.11.2020
6,Fc1,1,-1.986819139108639,nonTarget,24.11.2020
6,Fc2,1,-1.2715408644251915,nonTarget,24.11.2020
6,C3,1,-2.338579442970356,nonTarget,24.11.2020
6,Cz,1,-1.60027332453904,nonTarget,24.11.2020
6,C4,1,-0.7935181528941947,nonTarget,24.11.2020
6,Pz,1,-1.8707479458291365,nonTarget,24.11.2020
6,Fz,2,0.1735920820526513,nonTarget,24.11.2020
6,Fc1,2,0.1463331343289188,nonTarget,24.11.2020
6,Fc2,2,0.1538277592074859,nonTarget,24.11.2020
6,C3,2,0.177384617579013,nonTarget,24.11.2020
6,Cz,2,-0.1776736111971101,nonTarget,24.11.2020
6,C4,2,-0.2606069229795964,nonTarget,24.11.2020
6,Pz,2,-0.1217690239857379,nonTarget,24.11.2020
6,Fz,3,-0.2163274502672124,nonTarget,24.11.2020
6,Fc1,3,-0.6072779371137096,nonTarget,24.11.2020
6,Fc2,3,-0.6928379407528255,nonTarget,24.11.2020
6,C3,3,-0.4478321438959755,nonTarget,24.11.2020
6,Cz,3,-0.8844733973506724,nonTarget,24.11.2020
6,C4,3,-0.1406859912330601,nonTarget,24.11.2020
6,Pz,3,-0.4724160398518303,nonTarget,24.11.2020
6,Fz,4,-2.291930488543467,nonTarget,24.11.2020
6,Fc1,4,-1.529992632490476,nonTarget,24.11.2020
6,Fc2,4,-0.7507965379157995,nonTarget,24.11.2020
6,C3,4,-1.396340721490399,nonTarget,24.11.2020
6,Cz,4,-1.1088375622869304,nonTarget,24.11.2020
6,C4,4,-0.787128368598387,nonTarget,24.11.2020
6,Pz,4,-0.8622599869696935,nonTarget,24.11.2020
6,Fz,5,-0.7037652464350662,nonTarget,24.11.2020
6,Fc1,5,-0.8999575535307833,nonTarget,24.11.2020
6,Fc2,5,-0.5743349370622499,nonTarget,24.11.2020
6,C3,5,-0.8512388704194638,nonTarget,24.11.2020
6,Cz,5,-0.5120677548435149,nonTarget,24.11.2020
6,C4,5,-0.0031677724777636,nonTarget,24.11.2020
6,Pz,5,-0.5754225886214153,nonTarget,24.11.2020
6,Fz,6,4.463632000134346,nonTarget,24.11.2020
6,Fc1,6,3.386607043220928,nonTarget,24.11.2020
6,Fc2,6,2.486212422406015,nonTarget,24.11.2020
6,C3,6,2.680605435162112,nonTarget,24.11.2020
6,Cz,6,2.1787474639697706,nonTarget,24.11.2020
6,C4,6,1.6582094451636633,nonTarget,24.11.2020
6,Pz,6,1.2587852212215895,nonTarget,24.11.2020
8,Fz,1,-0.4216209126483599,Target,26.11.2020
8,Fc1,1,0.0248161448648608,Target,26.11.2020
8,Fc2,1,1.527257204209589,Target,26.11.2020
8,C3,1,-0.6584013616168278,Target,26.11.2020
8,Cz,1,1.0880754068372216,Target,26.11.2020
8,C4,1,1.625885605574702,Target,26.11.2020
8,Pz,1,-0.4623148443264417,Target,26.11.2020
8,Fz,2,6.394817440915897,Target,26.11.2020
8,Fc1,2,7.208088476616444,Target,26.11.2020
8,Fc2,2,5.639564293786729,Target,26.11.2020
8,C3,2,6.803690185579346,Target,26.11.2020
8,Cz,2,6.305078297464682,Target,26.11.2020
8,C4,2,4.109044776637189,Target,26.11.2020
8,Pz,2,4.553542858301697,Target,26.11.2020
8,Fz,3,3.863341358166809,Target,26.11.2020
8,Fc1,3,3.17898966364625,Target,26.11.2020
8,Fc2,3,3.213351332839061,Target,26.11.2020
8,C3,3,1.4538525072974664,Target,26.11.2020
8,Cz,3,2.707930732114732,Target,26.11.2020
8,C4,3,2.287907791596218,Target,26.11.2020
8,Pz,3,0.7548768386987539,Target,26.11.2020
8,Fz,4,4.80055774429855,Target,26.11.2020
8,Fc1,4,5.81599439593394,Target,26.11.2020
8,Fc2,4,3.833101438002848,Target,26.11.2020
8,C3,4,4.821794626112755,Target,26.11.2020
8,Cz,4,4.157762354537975,Target,26.11.2020
8,C4,4,2.994667222812783,Target,26.11.2020
8,Pz,4,2.942150786983813,Target,26.11.2020
8,Fz,5,-1.2732078109327856,Target,26.11.2020
8,Fc1,5,-0.1007100861426984,Target,26.11.2020
8,Fc2,5,0.5197110093842017,Target,26.11.2020
8,C3,5,-0.0934841870896972,Target,26.11.2020
8,Cz,5,1.438529844239424,Target,26.11.2020
8,C4,5,1.267408969800773,Target,26.11.2020
8,Pz,5,0.4842856468674886,Target,26.11.2020
8,Fz,6,-0.6457728032293018,Target,26.11.2020
8,Fc1,6,0.6190754820324537,Target,26.11.2020
8,Fc2,6,0.7299820632502483,Target,26.11.2020
8,C3,6,0.4701836137172318,Target,26.11.2020
8,Cz,6,1.2249650213296528,Target,26.11.2020
8,C4,6,0.5672579667941827,Target,26.11.2020
8,Pz,6,-0.0434124673022606,Target,26.11.2020
8,Fz,1,-2.1013098411103224,nonTarget,26.11.2020
8,Fc1,1,-2.1562502476476544,nonTarget,26.11.2020
8,Fc2,1,-1.4541126965655748,nonTarget,26.11.2020
8,C3,1,-2.003248133818245,nonTarget,26.11.2020
8,Cz,1,-1.5818006710975665,nonTarget,26.11.2020
8,C4,1,-1.0433363912402511,nonTarget,26.11.2020
8,Pz,1,-1.8743385341394248,nonTarget,26.11.2020
8,Fz,2,0.0625215665097124,nonTarget,26.11.2020
8,Fc1,2,0.0793566445319759,nonTarget,26.11.2020
8,Fc2,2,-0.2417736811164045,nonTarget,26.11.2020
8,C3,2,0.3121727226381116,nonTarget,26.11.2020
8,Cz,2,-0.1294104167949108,nonTarget,26.11.2020
8,C4,2,-0.3959250410951865,nonTarget,26.11.2020
8,Pz,2,-0.3028093743827493,nonTarget,26.11.2020
8,Fz,3,-1.848399559256441,nonTarget,26.11.2020
8,Fc1,3,-1.8286125542133385,nonTarget,26.11.2020
8,Fc2,3,-1.1105096558984036,nonTarget,26.11.2020
8,C3,3,-1.7676640366470724,nonTarget,26.11.2020
8,Cz,3,-1.2961194456512826,nonTarget,26.11.2020
8,C4,3,-0.983546222128706,nonTarget,26.11.2020
8,Pz,3,-1.290066639042617,nonTarget,26.11.2020
8,Fz,4,1.3082233962970884,nonTarget,26.11.2020
8,Fc1,4,1.282531572880802,nonTarget,26.11.2020
8,Fc2,4,0.6739805036874497,nonTarget,26.11.2020
8,C3,4,1.1487081235108805,nonTarget,26.11.2020
8,Cz,4,0.6530028014496512,nonTarget,26.11.2020
8,C4,4,0.286909802190917,nonTarget,26.11.2020
8,Pz,4,0.230836951328355,nonTarget,26.11.2020
8,Fz,5,-0.5718657009442657,nonTarget,26.11.2020
8,Fc1,5,-0.5193635399904877,nonTarget,26.11.2020
8,Fc2,5,-0.6562262102142289,nonTarget,26.11.2020
8,C3,5,-0.3778244434201799,nonTarget,26.11.2020
8,Cz,5,-1.0105653484186836,nonTarget,26.11.2020
8,C4,5,-0.7664853016170761,nonTarget,26.11.2020
8,Pz,5,-1.2542828279985665,nonTarget,26.11.2020
8,Fz,6,-0.7224414060996567,nonTarget,26.11.2020
8,Fc1,6,-0.5240235668381109,nonTarget,26.11.2020
8,Fc2,6,-0.5678724709250604,nonTarget,26.11.2020
8,C3,6,-0.4037501105842592,nonTarget,26.11.2020
8,Cz,6,-0.6356950018508014,nonTarget,26.11.2020
8,C4,6,-0.536643373080713,nonTarget,26.11.2020
8,Pz,6,-0.4813017200077934,nonTarget,26.11.2020
9,Fz,1,2.541000728297488,Target,28.11.2020
9,Fc1,1,3.514832302820645,Target,28.11.2020
9,Fc2,1,4.4546623315795895,Target,28.11.2020
9,C3,1,0.6186183798434179,Target,28.11.2020
9,Cz,1,1.845507856110249,Target,28.11.2020
9,C4,1,2.307893197583801,Target,28.11.2020
9,Pz,1,-0.1602446530233702,Target,28.11.2020
9,Fz,2,2.2908601037587286,Target,28.11.2020
9,Fc1,2,5.101791746014832,Target,28.11.2020
9,Fc2,2,5.37085625878311,Target,28.11.2020
9,C3,2,2.21031476906026,Target,28.11.2020
9,Cz,2,2.4697484249980444,Target,28.11.2020
9,C4,2,1.6099115985666117,Target,28.11.2020
9,Pz,2,1.1601975587001532,Target,28.11.2020
9,Fz,3,2.2151235558844333,Target,28.11.2020
9,Fc1,3,2.842721784696065,Target,28.11.2020
9,Fc2,3,3.659492287906371,Target,28.11.2020
9,C3,3,1.7158145438010886,Target,28.11.2020
9,Cz,3,1.6704405985690878,Target,28.11.2020
9,C4,3,0.8217318462993027,Target,28.11.2020
9,Pz,3,0.546203014801826,Target,28.11.2020
9,Fz,4,1.8732476394109128,Target,28.11.2020
9,Fc1,4,-1.2295618043735743,Target,28.11.2020
9,Fc2,4,-1.806342517105972,Target,28.11.2020
9,C3,4,2.6413864181148394,Target,28.11.2020
9,Cz,4,3.001387406207948,Target,28.11.2020
9,C4,4,1.5166922268906264,Target,28.11.2020
9,Pz,4,0.7900069413129582,Target,28.11.2020
9,Fz,5,-3.4416803392056043,Target,28.11.2020
9,Fc1,5,-1.710612704639955,Target,28.11.2020
9,Fc2,5,-0.8251493447141864,Target,28.11.2020
9,C3,5,-3.043180254302729,Target,28.11.2020
9,Cz,5,-2.3017139113538074,Target,28.11.2020
9,C4,5,-1.5167987494713553,Target,28.11.2020
9,Pz,5,-2.3231453219617237,Target,28.11.2020
9,Fz,6,-0.4396379224373935,Target,28.11.2020
9,Fc1,6,-0.0431616579382628,Target,28.11.2020
9,Fc2,6,1.0693186228197096,Target,28.11.2020
9,C3,6,-1.81859389709424,Target,28.11.2020
9,Cz,6,-0.8854695200415665,Target,28.11.2020
9,C4,6,-0.5129885151474736,Target,28.11.2020
9,Pz,6,0.3127021750510527,Target,28.11.2020
9,Fz,1,-0.4874245462476819,nonTarget,28.11.2020
9,Fc1,1,0.1630316212990846,nonTarget,28.11.2020
9,Fc2,1,0.7517547371622618,nonTarget,28.11.2020
9,C3,1,-1.2610134876677035,nonTarget,28.11.2020
9,Cz,1,-1.4381957918506192,nonTarget,28.11.2020
9,C4,1,-0.6242324844021581,nonTarget,28.11.2020
9,Pz,1,-1.4723319785633984,nonTarget,28.11.2020
9,Fz,2,0.7852127234616362,nonTarget,28.11.2020
9,Fc1,2,2.051073006891105,nonTarget,28.11.2020
